SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,WEEKDAY_APPR_PROCESS_START,ORGANIZATION_TYPE,FONDKAPREMONT_MODE,HOUSETYPE_MODE,WALLSMATERIAL_MODE,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,REGION_RATING_CLIENT,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,YEARS_BEGINEXPLUATATION_AVG,ELEVATORS_AVG,FLOORSMAX_AVG,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_8,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
304547,0.0,0.0,0.0,1.0,6.0,3.0,4.0,2.0,1.0,8.0,1.0,57.0,2.0,0.0,4.0,0.0,-0.84,-0.3483208,-0.50323707,-0.9419521,-0.42397138,148.30312,0.011701252,0.34005427,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12608509,0.0,1.0,0.0,0.0,-8.3529415,2.0,0.0,0.0,0.2345679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283496,0.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,10.0,6.0,31.0,2.0,0.0,5.0,1.0,2.86,1.3777945,0.92554784,-0.65278447,-0.22086143,0.17685148,0.6828778,0.9395114,-7.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33465055,-0.37734407,-20.8,0.0,-0.0834,-11.058824,0.0,0.0,0.0,-1.1859568,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5
277482,0.0,1.0,0.0,1.0,6.0,3.0,4.0,1.0,1.0,8.0,0.0,57.0,2.0,0.0,4.0,1.0,-0.29,0.46733502,0.30851594,0.9080774,-0.6041007,148.30312,0.5633056,-0.118262894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2168509,0.20760784,0.9685814,0.0,0.0,0.0,0.0,2.5,2.0,2.0,0.24228396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102992,0.0,1.0,1.0,1.0,6.0,1.0,4.0,3.0,1.0,0.0,4.0,38.0,2.0,0.0,4.0,0.0,0.36,-0.43612364,0.28959164,2.8760252,0.9329847,-0.07891542,0.046622176,0.6293137,5.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4655998,0.0,-11.8,0.0,0.0,0.2647059,0.0,0.0,0.0,0.4683642,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
401303,0.0,0.0,0.0,1.0,6.0,4.0,4.0,2.0,1.0,11.0,5.0,33.0,2.0,0.0,4.0,2.0,-0.14,0.2997661,0.103336655,0.40424505,0.2335214,-0.14892755,0.60023767,-0.52966267,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.21966965,0.20644838,1.1390904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58410496,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5
354514,0.0,1.0,0.0,0.0,6.0,7.0,4.0,0.0,5.0,8.0,1.0,33.0,2.0,0.0,4.0,2.0,-0.89,-0.5356558,-0.79033864,0.0,0.885097,-0.30028328,-0.8801536,0.545948,0.0,1.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,1.0,-0.401812,-0.11656764,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.58410496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191126,0.0,1.0,0.0,0.0,6.0,7.0,4.0,2.0,1.0,8.0,3.0,3.0,0.0,0.0,4.0,1.0,-0.14,-0.4960067,0.07569721,0.09985528,0.7108848,0.15499797,-0.16692568,0.0003877472,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31719926,-0.3310765,0.0,-5.0,0.16,0.1666,18.17647,0.0,0.0,0.0,0.052469134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217769,0.0,0.0,1.0,1.0,6.0,1.0,1.0,3.0,1.0,6.0,6.0,11.0,2.0,0.0,4.0,1.0,-0.14,-0.7027402,-0.9492032,-0.03435708,0.6462089,-0.04451639,0.25175977,-0.1256301,1.0,1.0,1.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.012009727,-0.46812895,-0.36919227,14.0,0.48,0.1666,93.882355,1.0,0.0,0.0,-0.49151236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
178120,0.0,0.0,0.0,1.0,5.0,4.0,4.0,1.0,1.0,11.0,0.0,30.0,2.0,0.0,4.0,2.0,-0.59,-0.18330827,-0.19895418,0.9080774,0.58662444,-0.30878186,0.7836183,0.83753395,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.23896992,-0.37642717,-0.9231527,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.36188272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
359900,0.0,1.0,1.0,0.0,6.0,7.0,4.0,1.0,1.0,4.0,6.0,33.0,2.0,0.0,4.0,0.0,-0.14,-0.30681705,-0.09013944,0.66886425,-0.19884409,0.21448806,0.03894323,0.9767352,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3334106,-1.2829165,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.23996913,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.5
305975,0.0,0.0,1.0,1.0,6.0,7.0,4.0,5.0,1.0,10.0,6.0,30.0,2.0,0.0,4.0,0.0,0.06,-0.37024227,-0.70891434,0.6380983,-0.743498,-5.189397,-1.4368773,-0.48623496,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18364021,-0.13130459,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.58410496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
223055,0.0,0.0,0.0,0.0,5.0,7.0,4.0,1.0,1.0,8.0,4.0,42.0,2.0,0.0,5.0,3.0,-0.49,-0.50808686,0.058515936,-0.7444927,0.15687354,0.41764468,0.45232654,0.79643273,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057341978,0.17534828,-0.32835677,-3.0,0.0,0.0,-8.029411,2.5,0.0,0.0,-0.052469134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
407064,0.0,0.0,1.0,0.0,6.0,3.0,4.0,1.0,1.0,8.0,1.0,57.0,2.0,0.0,4.0,0.0,-0.89,-0.7695739,-0.80951196,0.20233692,-0.76111186,148.30312,0.12725112,-0.60992634,-1.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.30738056,-0.34623468,0.0,-5.0,0.0,0.0,0.7941176,0.0,0.0,0.0,-0.37885803,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
249017,1.0,0.0,1.0,0.0,6.0,7.0,4.0,1.0,1.0,14.0,0.0,42.0,2.0,0.0,4.0,2.0,-0.89,-0.619198,-0.8799801,-0.03435708,0.2548507,-0.14933226,-0.3563397,-0.15742536,2.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.19179393,-0.26436535,0.42282036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.783179,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
137905,0.0,1.0,1.0,1.0,6.0,7.0,4.0,1.0,1.0,4.0,6.0,3.0,2.0,0.0,4.0,2.0,-0.19,0.6235672,0.89043826,-0.47263762,0.5756158,-0.032375555,-0.559649,1.1892207,17.0,0.0,1.0,1.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.21813287,-1.4620178,-0.83427215,15.0,0.16,0.2083,17.0,0.5,0.0,0.0,0.58410496,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5
304908,0.0,0.0,0.0,1.0,6.0,3.0,4.0,3.0,1.0,8.0,5.0,57.0,2.0,0.0,4.0,0.0,-0.29,0.26170427,0.058266934,0.013453395,-0.6687767,148.30312,-0.49163544,-0.34199303,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37058818,0.39197126,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.2662037,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.5
435754,0.0,1.0,1.0,1.0,5.0,7.0,4.0,1.0,1.0,16.0,2.0,39.0,2.0,0.0,4.0,2.0,1.61,0.53275687,0.38595617,-0.64308304,0.16210265,0.119789556,-0.17880976,-0.33734006,2.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.051363,1.0708435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58410496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
128839,0.0,1.0,1.0,1.0,6.0,7.0,4.0,1.0,1.0,16.0,5.0,33.0,2.0,0.0,4.0,1.0,1.61,0.2997661,0.53884465,0.5259688,0.6687767,-0.6390126,0.7717342,0.74873984,2.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1651938,-0.8267582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45061728,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
169277,0.0,1.0,0.0,1.0,6.0,7.0,4.0,1.0,1.0,8.0,0.0,12.0,2.0,0.0,4.0,0.0,0.11,1.4480116,0.59736055,0.044969715,-0.5628182,-0.6062323,-0.7953195,0.05661109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18874118,-0.1096903,0.16253585,-9.0,0.0,0.0,6.147059,0.0,0.0,0.0,-0.6095679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
434304,0.0,0.0,0.0,1.0,6.0,3.0,4.0,1.0,1.0,8.0,1.0,57.0,2.0,0.0,4.0,0.0,-0.715,-0.5273016,-0.06972112,0.5259688,-1.0170634,148.30312,0.010969924,-0.4618069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0182414,-0.2217433,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.58410496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
454661,0.0,0.0,0.0,1.0,6.0,7.0,4.0,1.0,1.0,11.0,4.0,5.0,2.0,0.0,4.0,0.0,-0.14,-0.10959064,-0.44696215,0.5259688,-0.37429476,-0.053014975,-0.73754454,0.47421482,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04021485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58410496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150440,0.0,0.0,0.0,1.0,6.0,3.0,4.0,1.0,1.0,8.0,4.0,57.0,2.0,0.0,5.0,0.0,1.36,1.4480116,0.59736055,-0.4664737,-0.6396037,148.30312,-0.767529,-0.26056612,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30456302,-1.338104,13.0,0.04,0.1666,-8.441176,0.0,0.0,0.0,-1.0802469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
193333,0.0,1.0,1.0,1.0,6.0,4.0,2.0,1.0,1.0,11.0,1.0,30.0,2.0,0.0,4.0,1.0,1.86,1.1144695,1.7761455,0.21171679,-0.15274529,-2.840955,0.71121675,1.115161,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.24718823,-0.4418595,0.55127716,33.8,0.4264,0.4166,41.382355,0.0,0.0,0.0,0.39274693,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
325265,0.0,1.0,1.0,1.0,6.0,7.0,1.0,1.0,1.0,0.0,2.0,4.0,2.0,0.0,4.0,1.0,2.36,2.7059147,2.0465639,-0.47403118,0.496491,-0.3719142,0.7717342,-0.38154322,-7.0,1.0,1.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5306197,-0.24638714,3.0,0.0,0.0,0.23529412,4.5,0.0,0.0,-1.3279321,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
230384,0.0,1.0,1.0,0.0,6.0,1.0,1.0,2.0,1.0,16.0,0.0,5.0,2.0,0.0,4.0,0.0,0.36,0.10260651,-0.4688745,1.4670097,-0.41461402,0.29664102,-0.26236403,0.37921676,-9.0,0.0,0.0,0.0,-1.0,-0.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.6327255,-1.4708368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4992284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
353699,0.0,1.0,0.0,1.0,1.0,3.0,4.0,1.0,1.0,8.0,3.0,57.0,2.0,0.0,4.0,0.0,-0.64,-0.4980284,-0.2985558,-0.7378464,-0.25196093,148.30312,-0.71066827,0.87204343,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.2677014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58410496,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
128086,0.0,1.0,0.0,1.0,6.0,1.0,2.0,3.0,1.0,7.0,0.0,7.0,2.0,0.0,5.0,0.0,0.11,0.37420216,1.3832171,0.66886425,0.26985002,-0.8389316,0.28869185,-0.40635905,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.13309447,-1.1227983,0.32178557,-11.8,0.0,0.0,-5.6764708,3.5,1.0,1.0,-1.2345679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
121056,0.0,0.0,0.0,0.0,6.0,7.0,1.0,0.0,4.0,14.0,0.0,5.0,2.0,0.0,4.0,0.0,-0.14,-0.3766082,-0.56947213,1.4670097,0.9671116,0.13112101,-0.30404973,0.74331135,0.0,0.0,0.0,0.0,-1.0,1.75,0.0,0.0,0.0,0.0,1.0,1.0,0.039154723,-0.8826134,0.0,0.0,0.0,0.0,-5.7941175,0.5,0.0,0.0,0.5347222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254570,0.0,1.0,0.0,1.0,6.0,7.0,4.0,3.0,1.0,4.0,4.0,42.0,2.0,0.0,4.0,0.0,0.36,0.054778613,1.003237,0.66886425,-0.06784093,-0.47875354,0.3740744,-0.92943,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,-0.36802906,0.43146122,-0.114862844,1.0,0.32,0.1666,51.705883,0.0,0.0,0.0,0.58410496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5
204560,0.0,0.0,0.0,1.0,6.0,3.0,4.0,2.0,1.0,8.0,4.0,57.0,2.0,0.0,4.0,0.0,2.11,1.3791312,0.6618526,-0.93889695,-0.79812855,148.30312,0.6362556,1.1547111,0.0,0.0,0.0,0.0,1.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.3464947,0.10280499,0.008180117,18.0,0.0,0.0,0.029411765,2.0,0.0,0.0,-0.16049382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
101007,0.0,0.0,1.0,0.0,1.0,7.0,1.0,2.0,1.0,12.0,3.0,5.0,2.0,0.0,4.0,0.0,0.61,0.3990142,0.872759,-0.011577424,0.084078714,0.21489276,-0.30587804,-0.37921676,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0354064,-1.8249573,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.22762346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
269453,0.0,1.0,1.0,0.0,6.0,7.0,1.0,1.0,1.0,6.0,4.0,5.0,2.0,0.0,4.0,1.0,0.11,-0.034402672,-0.5859064,0.5259688,0.7351039,0.36462972,0.4755462,0.075610705,8.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,-0.29440305,-1.668654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4236111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410506,1.0,0.0,0.0,1.0,6.0,7.0,4.0,1.0,1.0,8.0,0.0,42.0,2.0,0.0,4.0,0.0,-0.54,-0.11794486,-0.13296813,0.9080774,-0.5343333,-0.39174423,-0.95694304,0.096161306,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3359835,0.68202204,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.58410496,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
452392,0.0,0.0,0.0,1.0,6.0,3.0,4.0,5.0,1.0,8.0,0.0,57.0,2.0,0.0,4.0,0.0,0.61,1.9168087,0.9743526,2.8760252,-0.8505573,148.30312,-0.6384496,-0.6277627,0.0,0.0,1.0,0.0,-1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191055,0.0,14.0,0.44,0.4375,144.17647,0.0,0.0,0.0,-1.2445987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256839,0.0,1.0,1.0,1.0,6.0,7.0,4.0,1.0,1.0,10.0,5.0,1.0,2.0,0.0,4.0,2.0,1.36,-0.5356558,-0.029880479,0.40424505,0.13526903,-0.78348845,0.66368043,-0.49088794,-6.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28867418,-0.64987534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58410496,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.5
126558,0.0,0.0,0.0,1.0,6.0,7.0,4.0,1.0,1.0,17.0,3.0,39.0,2.0,0.0,4.0,0.0,-1.14,-0.6980284,-0.7768924,-0.7504422,-0.37759736,-0.6297046,-1.3299204,0.4676231,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49325746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164275,1.0,0.0,0.0,1.0,6.0,7.0,4.0,1.0,1.0,14.0,1.0,5.0,2.0,0.0,5.0,1.0,-0.64,-0.45211363,-0.6309761,-0.011577424,0.6839136,0.12707406,-0.6426547,0.104691744,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2001203,0.3579364,0.0,-11.8,0.0,0.0,-0.11764706,0.5,0.0,0.0,-0.027777778,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361519,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,6.0,4.0,17.0,2.0,0.0,4.0,0.0,3.91,0.78858817,0.4868028,-0.011577424,-0.2961332,-0.012545528,-1.1138129,0.69639397,0.0,0.0,0.0,0.0,0.0,-0.75,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6430893,0.0,0.0,0.0,0.0,0.0,3.5,3.0,3.0,-0.2978395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315978,0.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,1.0,8.0,0.0,7.0,2.0,0.0,4.0,0.0,3.36,1.3667669,2.313496,-0.61746264,0.5716252,-0.48644274,-0.20952556,-0.22140364,4.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8353138,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.14506173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402549,0.0,1.0,1.0,1.0,6.0,7.0,4.0,1.0,1.0,4.0,5.0,54.0,2.0,0.0,4.0,0.0,0.86,-0.6223726,-0.33491036,-0.011577424,-0.004128251,-0.23431809,-0.035835087,-0.5610702,-5.0,1.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3314218,-0.6105024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090277776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296755,0.0,0.0,1.0,0.0,6.0,3.0,4.0,3.0,1.0,8.0,1.0,57.0,2.0,0.0,5.0,0.0,0.86,0.115973264,-0.3426295,0.21171679,-0.90931606,148.30312,-0.8006216,-0.65529275,-9.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3870116,-0.8864143,4.0,0.0,-0.125,-15.382353,1.5,0.0,0.0,0.33564815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
141452,0.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,10.0,0.0,5.0,2.0,0.0,4.0,0.0,-0.39,1.0483041,0.20293824,0.9080774,0.05889638,0.3868879,0.5441082,1.1112834,-8.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.26625952,0.44773903,-0.040958837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4243827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
116528,0.0,0.0,0.0,1.0,1.0,7.0,4.0,1.0,1.0,8.0,1.0,26.0,2.0,0.0,4.0,0.0,-0.64,1.0446783,1.1523905,-0.54805166,-0.44103482,-0.8308377,0.06874486,0.30632028,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1531004,1.4481817,-11.8,0.0,0.0,-0.4117647,0.0,0.0,0.0,-1.1103395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433386,0.0,0.0,0.0,1.0,6.0,1.0,1.0,1.0,1.0,14.0,2.0,42.0,2.0,0.0,0.0,0.0,0.61,0.40148705,-0.10283864,1.4670097,0.53075546,-0.96519625,0.52088857,0.008918186,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39703146,1.0532702,-1.0,0.0,-0.0625,-7.647059,0.0,0.0,0.0,0.58410496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
266615,0.0,0.0,0.0,1.0,6.0,3.0,4.0,1.0,1.0,8.0,0.0,57.0,2.0,0.0,5.0,0.0,0.61,-0.10340017,-0.13869523,0.30873132,-0.99532133,148.30312,0.032909773,-0.43350136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37327683,-0.8945073,1.1279439,-5.0,0.0,0.0,-10.5,0.0,0.0,0.0,-1.1203704,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-0.5
418819,0.0,0.0,0.0,1.0,1.0,7.0,4.0,0.0,1.0,14.0,5.0,51.0,2.0,0.0,4.0,0.0,-0.39,-0.5837761,-0.64193225,0.07482446,0.95252514,0.26628897,0.54081726,0.68321055,0.0,1.0,0.0,0.0,1.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36995128,-1.0862525,0.0,0.0,0.0,0.0,0.5,1.0,1.0,-0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
169951,0.0,0.0,0.0,1.0,6.0,7.0,4.0,0.0,1.0,8.0,0.0,20.0,2.0,0.0,4.0,3.0,0.11,-0.4253801,-0.80552787,-0.0026263602,0.5242879,-0.9643869,-0.28229272,-0.109344706,0.0,1.0,0.0,0.0,0.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.0896623,0.046745956,-0.40989348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2662037,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5
288905,1.0,0.0,0.0,1.0,6.0,3.0,4.0,1.0,1.0,8.0,4.0,57.0,2.0,0.0,5.0,0.0,-0.14,-0.28502923,-0.3819721,0.044969715,-0.8604651,148.30312,-0.12834811,-0.4897247,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.22745167,-0.07847041,0.6749131,-2.0,0.0,0.0416,4.647059,0.5,0.0,0.0,-0.47453704,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
147055,0.0,1.0,0.0,1.0,5.0,4.0,4.0,1.0,1.0,8.0,4.0,39.0,2.0,0.0,4.0,1.0,0.11,-0.24974102,0.85458165,-0.6550356,0.52690244,-0.57345206,0.71980983,0.4017061,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.1693029,-1.832604,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.58410496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
347993,0.0,0.0,0.0,0.0,6.0,1.0,4.0,1.0,1.0,1.0,6.0,5.0,2.0,0.0,4.0,0.0,-0.14,-0.7752548,-0.874502,-0.3830734,-0.69340855,0.28773776,0.6099278,-0.34664598,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.30951723,0.59074235,-0.09842589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32175925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
455873,0.0,1.0,1.0,1.0,6.0,7.0,4.0,1.0,1.0,8.0,6.0,5.0,2.0,0.0,4.0,2.0,1.86,1.0366249,0.3635458,-0.5805328,0.17338654,-0.17766087,0.767529,-0.69057775,6.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.21743482,-0.015357434,-1.2829165,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.5779321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
