SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,WEEKDAY_APPR_PROCESS_START,ORGANIZATION_TYPE,FONDKAPREMONT_MODE,HOUSETYPE_MODE,WALLSMATERIAL_MODE,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,REGION_RATING_CLIENT,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,YEARS_BEGINEXPLUATATION_AVG,ELEVATORS_AVG,FLOORSMAX_AVG,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_8,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
125825,1.0,0.0,0.0,1.0,6.0,1.0,4.0,1.0,1.0,14.0,1.0,5.0,2.0,0.0,4.0,0.0,0.11,-0.5774269,-0.81772906,-0.011577424,-0.17971653,-1.5835694,-0.33769083,1.2551377,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0658626,-0.1350046,0.0,2.0,0.08,0.1666,-2.0588236,0.0,0.0,0.0,0.58410496,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159987,1.0,0.0,0.0,0.0,6.0,3.0,4.0,1.0,1.0,8.0,4.0,57.0,2.0,0.0,4.0,0.0,-0.99,-0.619198,-0.8799801,-0.4941845,-0.56185496,148.30312,-0.90447026,0.07018224,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.08129105,-0.42842358,0.016355861,11.0,0.56,0.1666,110.47059,0.5,0.0,0.0,-0.21296297,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
258543,0.0,0.0,1.0,1.0,6.0,7.0,1.0,1.0,1.0,8.0,4.0,5.0,2.0,0.0,4.0,0.0,-0.14,0.4978446,0.21837649,0.013453395,-0.49566534,-1.149737,-0.33494836,0.14579295,-1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25245315,0.112291604,-1.1605743,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.5609568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
241852,1.0,1.0,0.0,1.0,6.0,1.0,4.0,1.0,1.0,16.0,4.0,42.0,2.0,0.0,4.0,0.0,-0.89,-0.6609691,-0.94223106,-0.6340784,-0.71074724,-0.10117362,-0.9538349,-0.343544,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.9970238,-0.13130459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30941358,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
259199,0.0,0.0,0.0,1.0,1.0,7.0,4.0,1.0,1.0,2.0,0.0,12.0,2.0,0.0,4.0,0.0,3.36,-0.46949038,0.05552789,-0.6340784,-0.5668089,-0.09712667,-0.068196364,0.010856921,0.0,0.0,0.0,1.0,0.0,0.25,0.0,1.0,1.0,0.0,0.0,0.0,-0.07635106,0.50597954,0.3060524,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.3387346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5
170195,0.0,0.0,0.0,1.0,6.0,1.0,4.0,1.0,1.0,8.0,2.0,42.0,2.0,0.0,4.0,0.0,0.11,0.15954888,0.22509961,-0.64308304,-0.5750654,-1.2877377,0.78709203,-0.08103916,0.0,0.0,0.0,0.0,1.0,-1.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.58237535,-0.7276896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3765432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
191895,0.0,0.0,0.0,1.0,6.0,3.0,4.0,1.0,1.0,8.0,5.0,57.0,2.0,0.0,5.0,0.0,-0.59,-0.026048455,-0.048306774,0.5259688,-0.7430852,148.30312,0.5181461,0.21675068,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10438418,0.7931213,-14.8,0.0,0.0,-3.9705882,0.0,0.0,0.0,0.46064815,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5
269919,0.0,0.0,1.0,1.0,1.0,7.0,4.0,1.0,1.0,12.0,6.0,4.0,2.0,0.0,4.0,0.0,-0.39,-0.5467168,-0.003237052,0.9080774,0.7026283,-0.66572237,0.005484962,0.64017063,56.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.09346156,-0.76450235,-0.271011,0.0,0.0,0.0,0.0,4.5,0.0,0.0,-0.079475306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
336563,0.0,0.0,0.0,1.0,6.0,3.0,1.0,0.0,1.0,8.0,6.0,57.0,3.0,0.0,5.0,0.0,0.11,0.4402005,0.121015936,-0.4664737,-0.8289528,148.30312,-0.5702532,-0.43350136,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14590822,-0.62628657,-11.8,0.0,0.0,-7.8235292,0.0,0.0,0.0,0.4212963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
292615,0.0,1.0,0.0,1.0,6.0,1.0,4.0,1.0,1.0,8.0,0.0,42.0,2.0,0.0,4.0,0.0,0.36,-0.034402672,-0.48730078,-0.03435708,-0.7743223,-2.9967625,-0.7212725,-0.63319117,0.0,1.0,1.0,0.0,1.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6215929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5787037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5
204527,0.0,0.0,0.0,1.0,6.0,3.0,4.0,2.0,1.0,8.0,3.0,57.0,2.0,0.0,4.0,0.0,0.61,0.2997661,1.0161853,-0.9008951,-0.94481903,148.30312,-1.1043057,0.3055448,0.0,0.0,1.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24508548,0.8066478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46296296,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
404422,0.0,1.0,1.0,0.0,6.0,7.0,2.0,1.0,5.0,10.0,1.0,5.0,2.0,0.0,4.0,1.0,-0.34,-0.21470343,-0.25249004,-0.5185721,0.42479703,0.30392554,0.72547764,-0.4873982,-3.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24507059,0.5214606,12.0,0.28,0.2083,49.117645,0.0,0.0,0.0,0.58410496,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5
260304,0.0,1.0,0.0,1.0,6.0,7.0,4.0,1.0,1.0,4.0,5.0,5.0,2.0,0.0,4.0,2.0,0.86,-0.5530326,-0.52216136,-0.5805328,-0.11696711,0.03358964,-0.22908859,1.2543621,0.0,0.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3981146,1.0295227,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.908179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
353622,0.0,0.0,0.0,1.0,6.0,4.0,4.0,0.0,1.0,1.0,4.0,39.0,2.0,0.0,5.0,1.0,-0.64,-0.16807018,-0.4885458,0.66886425,0.27700564,0.20032376,-0.41831976,0.6991082,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17960963,-0.6184002,-12.8,0.0,0.0,-2.264706,0.5,0.0,0.0,0.13117284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
253512,0.0,0.0,0.0,1.0,6.0,3.0,4.0,5.0,1.0,8.0,0.0,57.0,2.0,0.0,4.0,0.0,-1.015,-0.37024227,-0.6344622,-0.0026263602,-0.99600935,148.30312,-0.82603526,-0.49205118,0.0,0.0,0.0,0.0,0.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5071214,0.0,-4.0,0.0,0.0,11.823529,0.0,0.0,0.0,-0.6041667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.5
187421,0.0,1.0,0.0,1.0,5.0,7.0,4.0,1.0,1.0,8.0,2.0,42.0,2.0,0.0,4.0,2.0,-0.54,-0.3483208,-0.39243028,-0.80597097,0.22567773,0.3282072,0.42051375,-0.3268709,0.0,0.0,0.0,0.0,0.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8983994,0.85333645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58410496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278068,0.0,0.0,0.0,1.0,1.0,7.0,4.0,3.0,2.0,11.0,4.0,30.0,2.0,0.0,4.0,0.0,-0.39,-0.009348371,-0.017181275,-0.19451144,0.36080915,0.13233508,0.505165,1.0736719,0.0,1.0,1.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.07119237,-0.8067873,-1.8696412,0.0,0.0,0.0,0.0,2.5,1.0,1.0,0.13425925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
121229,0.0,0.0,0.0,1.0,6.0,4.0,4.0,5.0,1.0,10.0,5.0,56.0,2.0,0.0,4.0,0.0,0.61,1.135188,1.9459661,0.40424505,-0.51905876,-2.663699,0.5636713,0.07910043,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41781208,-0.40989348,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12345679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
260823,0.0,0.0,1.0,0.0,6.0,1.0,4.0,1.0,5.0,17.0,3.0,5.0,2.0,0.0,4.0,0.0,0.36,1.8880284,1.8548306,0.9080774,0.7964772,-0.35572642,0.5554438,0.6909655,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33783895,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.58410496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215312,1.0,0.0,0.0,1.0,6.0,7.0,4.0,1.0,1.0,8.0,0.0,3.0,2.0,0.0,4.0,0.0,-0.89,-0.619198,-0.8799801,-0.65278447,0.47970277,0.19425334,0.15686992,0.36021712,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1354008,0.15160124,-0.4504347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2523148,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
430380,0.0,1.0,0.0,1.0,6.0,1.0,4.0,3.0,1.0,10.0,5.0,5.0,1.0,0.0,5.0,0.0,1.76,0.717477,1.1648406,0.6380983,0.5813953,-0.048563335,-0.09086754,0.654905,0.0,1.0,1.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.12426339,-0.15914983,0.22671737,-16.8,0.0,-0.0834,-15.117647,0.0,0.0,0.0,-1.4791666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
349294,0.0,1.0,0.0,1.0,6.0,3.0,4.0,1.0,1.0,8.0,3.0,57.0,2.0,0.0,4.0,0.0,0.86,-0.48051795,0.001992032,-0.0026263602,-1.1209577,148.30312,-0.6605723,-0.45056224,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013738016,0.0,14.0,0.24,0.2083,39.14706,0.0,0.0,0.0,-0.35725307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431178,0.0,0.0,1.0,1.0,6.0,7.0,4.0,1.0,1.0,8.0,5.0,5.0,2.0,0.0,4.0,1.0,-0.29,1.1435422,0.6947211,0.5259688,-0.38365212,0.27478755,-0.60224885,0.45909268,5.0,0.0,1.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38233483,-0.32017583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.83873457,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
290866,0.0,0.0,0.0,1.0,6.0,1.0,4.0,3.0,1.0,8.0,4.0,5.0,2.0,0.0,4.0,1.0,0.86,-0.6343442,-0.6790339,0.33842525,0.28402367,-0.6782679,0.097632326,-0.7421481,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.27115402,0.23064114,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.0,-0.9498457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
321304,0.0,0.0,0.0,0.0,1.0,7.0,4.0,1.0,1.0,11.0,6.0,30.0,2.0,0.0,4.0,2.0,-0.14,-0.45981622,-0.72285855,0.6380983,0.44447502,-0.46094698,-0.38906664,0.7533928,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32393667,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298140,0.0,0.0,0.0,1.0,1.0,3.0,4.0,5.0,1.0,8.0,6.0,57.0,2.0,0.0,4.0,0.0,-0.89,-0.67792815,-0.78710157,-0.61746264,-0.82853997,148.30312,-1.4432764,-0.6789453,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.013718028,-0.029959321,-1.9784012,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5802469,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5
295428,0.0,0.0,0.0,1.0,6.0,1.0,4.0,1.0,1.0,8.0,4.0,42.0,2.0,0.0,5.0,1.0,0.11,-0.63657475,-0.7562251,-0.6340784,0.19980735,0.40995547,0.39637992,-0.37262505,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.008150911,0.29920024,0.16253585,-8.0,0.0,0.0,4.7352943,0.0,0.0,0.0,0.13117284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330569,0.0,0.0,0.0,1.0,6.0,1.0,4.0,1.0,1.0,8.0,4.0,33.0,2.0,0.0,4.0,0.0,1.76,0.014385965,0.37226096,1.4670097,-0.49456447,-1.7159045,-1.1553159,0.1438542,0.0,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.35236543,-0.8267582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21064815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
332060,0.0,0.0,0.0,1.0,6.0,7.0,2.0,1.0,2.0,14.0,6.0,42.0,2.0,0.0,4.0,2.0,0.36,0.05849624,0.08889442,-0.7504422,0.83363146,-0.1533792,-0.7878234,0.34199303,0.0,1.0,1.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.19935393,-0.46755147,-0.96665627,-3.0,0.0,0.0,-4.9117646,1.5,0.0,0.0,-0.46604937,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
216422,0.0,0.0,0.0,1.0,6.0,7.0,1.0,2.0,1.0,1.0,3.0,11.0,2.0,0.0,4.0,0.0,-0.29,0.0908939,-0.05926295,-0.84584874,-0.43649372,-0.68150544,-0.6269312,0.31097326,0.0,0.0,0.0,0.0,1.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05864239,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.09799383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270715,0.0,1.0,1.0,1.0,6.0,1.0,4.0,1.0,1.0,6.0,4.0,33.0,2.0,0.0,4.0,1.0,0.86,0.6337427,1.0445718,-0.0026263602,-0.10169258,-0.71833265,-0.36054483,1.2605661,-5.0,0.0,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4696422,-0.37734407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37037036,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.5
435218,1.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,5.0,3.0,0.0,5.0,2.0,0.0,4.0,0.0,0.61,-0.619198,-0.8799801,-0.044004932,0.8282648,0.26467016,0.022122681,0.33501357,6.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.4070501,0.008180117,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4691358,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
261211,0.0,0.0,0.0,1.0,6.0,7.0,4.0,1.0,1.0,14.0,0.0,5.0,2.0,0.0,4.0,0.0,-0.99,0.10759398,-0.031125499,0.07482446,-0.44585112,-0.09712667,-0.41411462,0.276076,0.0,0.0,0.0,0.0,1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.24134804,-0.82287556,0.55127716,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.101080246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
436619,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,33.0,1.0,0.0,4.0,0.0,0.61,0.33903092,0.26120517,0.044969715,-0.1794413,-1.0785108,-1.1309992,1.0853044,0.0,0.0,0.0,0.0,0.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4116002,-0.4504347,2.0,0.08,0.1666,-2.2058823,0.0,0.0,0.0,-0.5185185,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
241411,0.0,0.0,0.0,0.0,6.0,7.0,4.0,3.0,1.0,14.0,5.0,5.0,2.0,0.0,5.0,0.0,-0.64,-0.5356558,-0.76518923,-0.42257598,0.49071142,-0.029138,0.43696865,0.52307093,0.0,1.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4561883,-0.9952935,-16.8,0.0,-0.0417,-14.323529,1.5,0.0,0.0,0.052469134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233442,0.0,0.0,0.0,1.0,6.0,7.0,4.0,5.0,1.0,8.0,4.0,5.0,2.0,0.0,4.0,0.0,-0.915,-0.68619883,-0.52589643,0.5259688,-0.2187973,-1.7697289,0.66368043,0.9189608,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.30318603,0.040854767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113425925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
203844,0.0,1.0,1.0,0.0,6.0,1.0,4.0,1.0,1.0,9.0,4.0,42.0,2.0,0.0,6.0,1.0,0.11,-0.63401,-0.37126493,-0.6550356,-0.046924453,0.10117362,-0.19361916,-0.51647925,10.0,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.24650761,0.5196399,0.0,-39.8,0.0,-0.125,-18.794117,0.5,0.0,0.0,0.58410496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168429,0.0,0.0,0.0,1.0,6.0,1.0,4.0,0.0,1.0,14.0,4.0,51.0,2.0,0.0,4.0,0.0,0.11,-0.5861153,-0.36678287,-0.6550356,0.7422595,0.07972481,0.79824483,1.0911206,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11865971,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25925925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117290,0.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,16.0,1.0,5.0,2.0,0.0,4.0,0.0,-0.39,-0.10959064,-0.40363547,-0.4398885,-0.045685977,0.10683934,-0.14370601,-0.4412563,0.0,1.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14917059,-0.48273557,-3.0,0.0,0.0,4.7352943,0.0,0.0,0.0,0.08410494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
276129,0.0,0.0,1.0,1.0,6.0,3.0,3.0,1.0,1.0,8.0,0.0,57.0,2.0,0.0,4.0,0.0,-1.09,-0.36857143,-0.7136454,-0.19451144,-0.71927893,148.30312,0.622726,-0.3156262,3.0,0.0,0.0,0.0,0.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.30546018,0.6235164,0.91823083,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.58410496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400641,0.0,0.0,0.0,0.0,6.0,7.0,4.0,1.0,1.0,11.0,1.0,41.0,2.0,0.0,5.0,0.0,-0.39,1.2980785,0.46738046,-0.4398885,-0.61153156,-2.5609064,-1.0655453,-0.13765025,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6781471,0.6961831,-7.0,0.0,0.0,8.6470585,0.0,0.0,0.0,-0.2800926,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
360951,0.0,1.0,1.0,0.0,6.0,7.0,4.0,3.0,1.0,8.0,1.0,24.0,1.0,0.0,5.0,0.0,-0.19,-0.10340017,-0.13869523,-0.4664737,0.41736618,-1.4330231,-1.2092513,1.2062815,1.0,0.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.26313213,0.48204207,0.99933153,-9.8,0.0,0.0,13.323529,0.0,0.0,0.0,-1.5092592,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406815,0.0,1.0,1.0,1.0,6.0,7.0,4.0,3.0,1.0,8.0,4.0,5.0,2.0,0.0,5.0,0.0,-0.94,-0.6329407,-0.88321716,0.73489845,0.68625295,-0.08417644,-1.1282567,0.17797595,56.0,0.0,1.0,1.0,-1.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,-0.3379845,0.020452728,0.65347373,-74.4,0.08,0.0416,-2.0,1.0,0.0,0.0,0.047839507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
344378,0.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,8.0,6.0,5.0,2.0,0.0,4.0,0.0,0.36,3.7199833,2.303536,0.73489845,-0.12123297,-0.15216511,-0.56275713,1.1907716,-7.0,0.0,1.0,0.0,-1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78079325,-0.59467334,-10.8,0.0,0.0,-3.6176472,0.0,0.0,0.0,0.58256173,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5
298386,0.0,0.0,0.0,0.0,6.0,7.0,4.0,1.0,1.0,2.0,5.0,42.0,2.0,0.0,4.0,1.0,-0.74,-0.24506265,-0.3441235,0.07482446,0.33259943,-0.43261838,0.55087304,0.12679332,0.0,0.0,0.0,0.0,1.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.023432678,-1.8094088,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.66743827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
383567,0.0,0.0,0.0,0.0,6.0,3.0,4.0,1.0,1.0,8.0,6.0,57.0,2.0,0.0,4.0,0.0,-0.89,-0.619198,-0.94895416,-0.19451144,-0.8877116,148.30312,-1.3940945,-0.27956572,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19321169,-0.7660886,4.0,0.12,0.1666,6.2352943,0.0,0.0,0.0,0.58410496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
175663,0.0,0.0,1.0,0.0,6.0,7.0,1.0,1.0,1.0,8.0,1.0,33.0,2.0,0.0,4.0,0.0,0.61,-0.05177945,0.78386456,0.6380983,0.33672768,0.05422906,0.20678307,-0.56649864,-4.0,1.0,1.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.16465466,-0.64041,-1.7396924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48996913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
395562,0.0,0.0,0.0,1.0,6.0,7.0,2.0,1.0,1.0,14.0,6.0,51.0,2.0,0.0,5.0,0.0,-0.39,0.049139515,-0.2634462,0.40424505,0.694647,0.189397,0.045525186,0.582784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22691168,0.2149739,0.2744478,16.0,0.08,0.0833,-1.3529412,0.0,0.0,0.0,0.58410496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5
141008,0.0,0.0,0.0,0.0,6.0,4.0,4.0,1.0,1.0,3.0,5.0,39.0,2.0,0.0,4.0,0.0,1.96,1.9168087,0.9743526,-0.44455165,-0.45135546,-3.0849857,-0.7997075,0.26483133,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053423952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.92746913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250926,0.0,1.0,1.0,1.0,6.0,7.0,1.0,1.0,1.0,8.0,6.0,4.0,2.0,0.0,4.0,3.0,3.36,1.1144695,1.7761455,0.21171679,0.29420668,0.044111695,0.37590274,-0.62504846,-6.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.30839652,-0.5139381,-0.4423405,2.0,0.2,0.1666,33.882355,0.5,0.0,0.0,0.58410496,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5
449266,1.0,0.0,0.0,1.0,6.0,1.0,4.0,1.0,1.0,8.0,5.0,30.0,2.0,0.0,4.0,0.0,0.36,-0.32680035,-0.4442231,0.66886425,0.052704003,0.14204775,-0.35378006,-0.3319116,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2085913,0.4166312,1.1987649,-15.8,0.0,0.0,-8.441176,0.0,0.0,0.0,-1.2962962,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
